player_id;name_first;name_last;hand;dob;ioc;height;wikidata_id;Name
133283;Arturo Javier;Rodriguez;R;19930906.0;VEN;;;Arturo Javier Rodriguez
133284;Gabriel;Diaz;U;19881214.0;VEN;;;Gabriel Diaz
133285;Renzo;Alcala;R;19951110.0;VEN;;;Renzo Alcala
133286;Carlos Enrique;Pardi Pimentel;U;19951206.0;VEN;;;Carlos Enrique Pardi Pimentel
133287;Tomas;Parra;L;19970305.0;VEN;;;Tomas Parra
133288;Santiago;Sanchez Alonso;R;19911020.0;COL;;;Santiago Sanchez Alonso
133289;Kento;Tanaka Tamaki;L;19931024.0;USA;;;Kento Tanaka Tamaki
133290;Kazutaka;Nakazawa;U;19760722.0;JPN;;;Kazutaka Nakazawa
133291;Ryota;Tanuma;U;19950922.0;JPN;;;Ryota Tanuma
133292;Aoto;Watanabe;U;19921116.0;JPN;;;Aoto Watanabe
133293;Kenichi;Shigeta;U;19760118.0;JPN;;;Kenichi Shigeta
133294;Yuki;Nemoto;U;19920324.0;JPN;;;Yuki Nemoto
133295;Tomohiko;Shinzato;R;19850214.0;JPN;;;Tomohiko Shinzato
133296;Kyohei;Yamanaka;U;19980424.0;JPN;;;Kyohei Yamanaka
133297;Yosuke;Watanuki;R;19980412.0;JPN;180.0;Q23771664;Yosuke Watanuki
133298;Koichi;Yanagisawa;U;19780802.0;JPN;;;Koichi Yanagisawa
133299;George;Darko;R;19910511.0;GHA;;;George Darko
133300;Claudio;Subissi;U;19900123.0;ITA;;;Claudio Subissi
133301;Giovani;Samaha;L;19940714.0;LBN;;Q47528337;Giovani Samaha
133302;Brunno;Barbosa;R;19970601.0;BRA;;;Brunno Barbosa
133303;Arya;Saba;U;19940921.0;USA;;;Arya Saba
133304;Matheus;Nodiri;U;19950724.0;BRA;;;Matheus Nodiri
133305;Luis Eduardo;Morfin Friebel;U;19980225.0;MEX;;;Luis Eduardo Morfin Friebel
133306;Hugo Arturo;Flores Olivas;U;19950717.0;MEX;;;Hugo Arturo Flores Olivas
133307;Alejandro;Rodriguez;U;19960801.0;MEX;;;Alejandro Rodriguez
133308;Antonio;Hazouri;U;19970813.0;MEX;;;Antonio Hazouri
133309;Eddie Fernando;Gutierrez Aquino;U;19960903.0;MEX;;;Eddie Fernando Gutierrez Aquino
133310;Rodrigo;Tico;R;19940926.0;MEX;;;Rodrigo Tico
133311;Leonel Esteban;Genobar;U;19951014.0;ARG;;;Leonel Esteban Genobar
133312;Giovanni;Martinez;U;19970302.0;MEX;;;Giovanni Martinez
133313;Pedro Alejandro;Fernandez Porras;R;19950728.0;MEX;;;Pedro Alejandro Fernandez Porras
133314;Jose Ivan;Lopez Tapia;U;19970724.0;MEX;;;Jose Ivan Lopez Tapia
133315;Ariel;Ilarslan Russo;R;19940424.0;PAN;;;Ariel Ilarslan Russo
133316;Martin Alejandro;Muniz Ortiz;U;19951005.0;MEX;;;Martin Alejandro Muniz Ortiz
133317;Alfredo;Gomez Melgarejo;R;19940118.0;MEX;;;Alfredo Gomez Melgarejo
133318;Stefano;Terra;U;19960402.0;FRA;;;Stefano Terra
133319;Gerardo;Nunez;U;19950108.0;MEX;;;Gerardo Nunez
133320;Sergio;Gonzalez;U;19941026.0;MEX;;;Sergio Gonzalez
133321;Ubaldo;Espindola Arias;R;19900816.0;MEX;;;Ubaldo Espindola Arias
133322;Daniel;Hamdan;U;19840416.0;MEX;;;Daniel Hamdan
133323;Brandon Ari;Villavicencio Licona;R;19971013.0;MEX;;;Brandon Ari Villavicencio Licona
133324;Alejandro;Estrada Bujdud;U;19970207.0;MEX;;;Alejandro Estrada Bujdud
133325;Roberto;Cuellar;R;19950628.0;MEX;;;Roberto Cuellar
133326;Alejandro;Velazquez Duran;U;19960211.0;MEX;;;Alejandro Velazquez Duran
133327;Leo;Tang;U;19901206.0;CAN;;;Leo Tang
133328;Harinder Singh;Bedi;R;19930422.0;IND;;;Harinder Singh Bedi
133329;Yuvraj;Chaudhary;U;19870908.0;IND;;;Yuvraj Chaudhary
133330;Rohit;Jain;U;19931106.0;IND;;;Rohit Jain
133331;Abhinav;Mahajan;R;19970321.0;IND;;;Abhinav Mahajan
133332;Anubhav Chaudhary;Chaudhary;R;19910727.0;IND;;;Anubhav Chaudhary Chaudhary
133333;Gursewak Singh;Amritraj;R;19820504.0;IND;;;Gursewak Singh Amritraj
133334;Dinesh Chandra;Suyal;R;19780418.0;IND;;;Dinesh Chandra Suyal
133335;Rishab;Rama;R;19950619.0;IND;;;Rishab Rama
133336;Barun;Gill;U;19950401.0;USA;;;Barun Gill
133337;Gagan;Sharma;U;19960122.0;IND;;;Gagan Sharma
133338;Rohit;Sarwate;R;19940703.0;IND;;;Rohit Sarwate
133339;Mohit;Bhardwaj;U;19971122.0;IND;;;Mohit Bhardwaj
133340;Kapil;Ghuraiya;R;19950703.0;IND;;;Kapil Ghuraiya
133341;Robin;Sharma;U;19890530.0;IND;;;Robin Sharma
133342;Sunny;Dahiya;U;19940205.0;IND;;;Sunny Dahiya
133343;Jaganmaya;Panigrahi;R;19950218.0;IND;;;Jaganmaya Panigrahi
133344;Himanshu;Himanshu;U;19930623.0;IND;;;Himanshu Himanshu
133345;Aditya;Dahiya;U;19871222.0;IND;;;Aditya Dahiya
133346;Maninder;Singh;R;19930120.0;IND;;;Maninder Singh
133347;Bharat;Bhardwaj;R;19910102.0;IND;;;Bharat Bhardwaj
133348;Justin;Guay;R;19920906.0;CAN;;;Justin Guay
133349;Holger;Nierfeld;U;19800630.0;GER;;;Holger Nierfeld
133350;Didier;Vincent;U;19960930.0;USA;;;Didier Vincent
133351;Michael;Bitcon;U;19960423.0;CAN;;;Michael Bitcon
133352;Thomas;Gregory;U;19900904.0;CAN;;;Thomas Gregory
133353;Alden;Eakins;U;19931014.0;CAN;;;Alden Eakins
133354;Harrison;Scott;U;19970312.0;CAN;;;Harrison Scott
133355;Mark;Sauer;R;19940307.0;CAN;;;Mark Sauer
133356;Joel;Milne;R;19790724.0;CAN;;;Joel Milne
133357;Patrick;Hall;L;19950819.0;CAN;;;Patrick Hall
133358;Austin;Hoole;U;19961229.0;CAN;;;Austin Hoole
133359;Todd;Conley;U;19820104.0;USA;;;Todd Conley
133360;Nicholas;Kamisar;U;19920514.0;USA;;;Nicholas Kamisar
133361;Michal;Suchanek;U;19871027.0;CAN;;;Michal Suchanek
133362;Sawyer;Fonda;U;19940722.0;CAN;;;Sawyer Fonda
133363;David;Van Trump;U;19830503.0;CAN;;;David Van Trump
133364;John;Carroll;R;19700226.0;CAN;;;John Carroll
133365;Carsten;Laukner;U;19690904.0;GER;;;Carsten Laukner
133366;Adam;Guenter;U;19900427.0;CAN;;;Adam Guenter
133367;Sam;Philp;U;19960412.0;CAN;;;Sam Philp
133368;Suranjan;Bairagi;R;19861003.0;CAN;;;Suranjan Bairagi
133369;Saul;Shrom;U;19920730.0;CAN;;;Saul Shrom
133370;Harry;Collins;U;19800531.0;CAN;;;Harry Collins
133371;Tom;Wenger;U;19941002.0;SUI;;;Tom Wenger
133372;Zachary;Meikle;U;19941228.0;CAN;;;Zachary Meikle
133373;Jimmy;Le;R;19950420.0;CAN;;;Jimmy Le
133374;Akhil;Mehta;U;19950130.0;CAN;;;Akhil Mehta
133375;Sebastian;Zapata Ramirez;R;19931030.0;COL;;;Sebastian Zapata Ramirez
133376;Curran;Wearmouth;U;19930526.0;CAN;;;Curran Wearmouth
133377;Ashwin Ryan;Sharma;U;19940521.0;AUS;;;Ashwin Ryan Sharma
133378;Kevin;Bondar;U;19960120.0;USA;;;Kevin Bondar
133379;Jordan;Sluchinski;U;19940219.0;CAN;;;Jordan Sluchinski
133380;Jack;Han;U;19970520.0;CAN;;;Jack Han
133381;Jordi;Escarrabill Vilanova;R;19821226.0;ESP;;;Jordi Escarrabill Vilanova
133382;Dylan;Eisner;U;19950320.0;USA;;;Dylan Eisner
133383;Roman;Silin;U;19870604.0;CAN;;;Roman Silin
133384;Tyler;Begg;R;19861127.0;CAN;;;Tyler Begg
133385;Mark;Hamill;U;19940305.0;CAN;;;Mark Hamill
133386;Sergey;Gorelikov;U;19960524.0;RUS;;;Sergey Gorelikov
133387;Vadim;Selyunin;L;19901125.0;RUS;;;Vadim Selyunin
133388;Maxim;Kolomoets;U;19890422.0;RUS;;;Maxim Kolomoets
133389;Alexandr;Nagaytsev;U;19950216.0;RUS;;;Alexandr Nagaytsev
133390;Alexey;Tverdov;U;19970309.0;RUS;;;Alexey Tverdov
133391;Ilya;Ivanov;U;19940812.0;RUS;;;Ilya Ivanov
133392;Ryslan;Chekmarev;U;19960321.0;RUS;;;Ryslan Chekmarev
133393;Matvey;Matyukov;R;19940517.0;RUS;;;Matvey Matyukov
133394;Artem;Lyshevsky;R;19941101.0;RUS;;;Artem Lyshevsky
133395;Ruslan;Kuzmin;U;19960209.0;RUS;;;Ruslan Kuzmin
133396;Rolan;Galiullin;U;19940427.0;RUS;;;Rolan Galiullin
133397;Victor;Udachin;U;19941122.0;RUS;;;Victor Udachin
133398;Philipp;Tarpischev;R;19940104.0;RUS;;;Philipp Tarpischev
133399;Alexander;Kunin;U;19940507.0;RUS;;;Alexander Kunin
133400;Gleb;Smolyakov;U;19960708.0;RUS;;;Gleb Smolyakov
133401;Sean;Lacap;U;19890616.0;CAN;;;Sean Lacap
133402;Chad;Lacap;U;19931011.0;CAN;;;Chad Lacap
133403;Shane;Nicholls;R;19940519.0;CAN;;;Shane Nicholls
133404;Alexander;Centenari;R;19891014.0;USA;;;Alexander Centenari
133405;Hugh;Hull;U;19730101.0;CAN;;;Hugh Hull
133406;Ty;Dilello;U;19930802.0;CAN;;;Ty Dilello
133407;Denis;Stoliarov;U;19921116.0;RUS;;;Denis Stoliarov
133408;Santiago;Canete;U;19940213.0;ESP;;;Santiago Canete
133409;Ivan Constantino;Gijon Arruabarrena;R;19920818.0;ESP;;;Ivan Constantino Gijon Arruabarrena
133410;Alejandro;Ridruejo Florez;U;19970131.0;ESP;;;Alejandro Ridruejo Florez
133411;Miguel Angel;Torrecillas Martinez;U;19971007.0;ESP;;;Miguel Angel Torrecillas Martinez
133412;Alex;Dominguez Soto;R;19980216.0;ESP;;;Alex Dominguez Soto
133413;Alvaro;De La Osa;U;19941013.0;ESP;;;Alvaro De La Osa
133414;Alejandro;Bonilla;U;19960115.0;COL;;;Alejandro Bonilla
133415;Tuki;Jacobs;R;19941210.0;NAM;;Q55238027;Tuki Jacobs
133416;Guillermo;Nicolas;U;19970612.0;ESP;;;Guillermo Nicolas
133417;Alejandro;Reyes Lillo;U;19970905.0;ESP;;;Alejandro Reyes Lillo
133418;Ioannis;Vanidis;R;19890712.0;GRE;;;Ioannis Vanidis
133419;Dimitrios;Chatzistougiannis;U;19961001.0;GRE;;;Dimitrios Chatzistougiannis
133420;Stelianos;Gkontsaris;R;19960921.0;GRE;;;Stelianos Gkontsaris
133421;Xronis;Sirpos;U;19960923.0;GRE;;;Xronis Sirpos
133422;Ben;Hoogland;U;19920104.0;USA;;;Ben Hoogland
133423;Alexandros;Koutsothanassis;U;19940606.0;GRE;;;Alexandros Koutsothanassis
133424;Timothy;Sagar;U;19891226.0;GBR;;;Timothy Sagar
133425;Aaron;Chaffee;R;19930208.0;USA;;;Aaron Chaffee
133426;Matthew;Cohn;U;19930513.0;CAN;;;Matthew Cohn
133427;Nikola;Susak;U;19940825.0;CAN;;;Nikola Susak
133428;Borko;Tesic;U;19830531.0;CAN;;;Borko Tesic
133429;Dylan;Bednarczyk;U;19980907.0;CAN;;;Dylan Bednarczyk
133430;Denis;Shapovalov;L;19990415.0;CAN;185.0;Q20979382;Denis Shapovalov
133431;Xian Zhuo;Zeng;U;19961128.0;CAN;;;Xian Zhuo Zeng
133432;Maiz;Sinclair;R;19950425.0;JAM;;;Maiz Sinclair
133433;Griffin;Brockman;U;19960817.0;CAN;;;Griffin Brockman
133434;Mario;Albu;U;19931005.0;CAN;;;Mario Albu
133435;Nemanja;Guzina;U;19970208.0;CAN;;;Nemanja Guzina
133436;Dylan;Shan;R;19950508.0;CAN;;;Dylan Shan
133437;Marko;Guzina;U;19970208.0;CAN;;;Marko Guzina
133438;Stefan;Marusic;U;19970904.0;CAN;;;Stefan Marusic
133439;Zain;Manji;U;19940513.0;CAN;;;Zain Manji
133440;Saman;Javaheryan;U;19880919.0;IRI;;;Saman Javaheryan
133441;Andrej;Kovacevic;U;19880628.0;CAN;;;Andrej Kovacevic
133442;Houshang;Habibi;U;19740807.0;CAN;;;Houshang Habibi
133443;Andrew;Chappell;U;19820616.0;CAN;;;Andrew Chappell
133444;Mateusz;Krok;U;19961221.0;CAN;;;Mateusz Krok
133445;Jonathan;Morales;U;19981225.0;MEX;;;Jonathan Morales
133446;Pavel;Lupych;U;19810101.0;CAN;;;Pavel Lupych
133447;Chris;Herdelin;L;19750202.0;USA;;;Chris Herdelin
133448;Sebastian;Bunescu;U;19860807.0;CAN;;;Sebastian Bunescu
133449;Adrian;Mag;U;19970511.0;CAN;;;Adrian Mag
133450;David;Volfson;R;19970914.0;CAN;;;David Volfson
133451;Paul;Woollam;R;19620309.0;CAN;;;Paul Woollam
133452;Elijah;Ogilvy;U;19980802.0;CAN;;;Elijah Ogilvy
133453;Elliot;Fanshel;U;19910922.0;USA;;;Elliot Fanshel
133454;Gaston;Taborda;U;19930508.0;ARG;;;Gaston Taborda
133455;Lucio;Catania;U;19940724.0;ARG;;;Lucio Catania
133456;Ian;Smichovski;U;19950807.0;ARG;;;Ian Smichovski
133457;Mauricio;Velasco;U;19951005.0;ARG;;;Mauricio Velasco
133458;Ignacio;Calderon;U;19950213.0;ARG;;;Ignacio Calderon
133459;Ian;Fligler;U;19940915.0;ARG;;;Ian Fligler
133460;Patricio;Mercuri;U;19890906.0;ARG;;;Patricio Mercuri
133461;Juan Emilo;Tea;R;19930417.0;ARG;;;Juan Emilo Tea
133462;Severiano;Astrada;U;19960930.0;ARG;;;Severiano Astrada
133463;Jonathan;Espinola;U;19901220.0;ARG;;;Jonathan Espinola
133464;Juan Fernando;Tovo;R;19950626.0;ARG;;;Juan Fernando Tovo
133465;Franco;Viu;U;19950815.0;ARG;;;Franco Viu
133466;Rodrigo;Saccani;U;19950524.0;ARG;;;Rodrigo Saccani
133467;Tomas;Gerini;U;19950720.0;ARG;;;Tomas Gerini
133468;Luciano Agustin;Fisicaro;U;19950922.0;ARG;;;Luciano Agustin Fisicaro
133469;Matias;Callarami;U;19960802.0;ARG;;;Matias Callarami
133470;Julian Andres;Gamba;U;19961205.0;ARG;;;Julian Andres Gamba
133471;Alejo;Vilaro;U;19950926.0;ARG;;;Alejo Vilaro
133472;Fermin;Peralta Martinez;U;19950216.0;ARG;;;Fermin Peralta Martinez
133473;Erik;Rodriguez;U;19961020.0;ARG;;;Erik Rodriguez
133474;Bruno;Rossi;U;19960910.0;ARG;;;Bruno Rossi
133475;Federico;Moreno;U;19940805.0;ARG;;;Federico Moreno
133476;Martin Facundo;Carrizo;U;19960922.0;ARG;;;Martin Facundo Carrizo
133477;Luca Andrea;Colombano;U;19950826.0;ARG;;;Luca Andrea Colombano
133478;Simon;Baudry;U;19970905.0;FRA;;;Simon Baudry
133479;Juan Manuel;Pellegrini;R;19950922.0;ARG;;;Juan Manuel Pellegrini
133480;Fermin;Calvo Barcelo;U;19970617.0;ARG;;;Fermin Calvo Barcelo
133481;Gonzalo;Lavaselli;U;19940422.0;ARG;;;Gonzalo Lavaselli
133482;Juan Ignacio;Araoz;R;19960419.0;ARG;;;Juan Ignacio Araoz
133483;Aldo Gaston;Gonzalez Kriegel;U;19950724.0;ARG;;;Aldo Gaston Gonzalez Kriegel
133484;Alejo;Michaux;U;19950805.0;ARG;;;Alejo Michaux
133485;Lucas Gabriel;Martinez;U;19950915.0;ARG;;;Lucas Gabriel Martinez
133486;Carlos Agustin;Waitman;U;19940320.0;ARG;;;Carlos Agustin Waitman
133487;Santiago;Alvarez;U;19950415.0;ARG;;;Santiago Alvarez
133488;Santiago;Veglia;U;19961201.0;ARG;;;Santiago Veglia
133489;Lucas;Guallar;U;19920619.0;ARG;;;Lucas Guallar
133490;Mario;Niz;U;19900922.0;ARG;;;Mario Niz
133491;Leonardo;Racca;U;19930607.0;ARG;;;Leonardo Racca
133492;Facundo;Zanzutti;U;19940515.0;ARG;;;Facundo Zanzutti
133493;Omar;Elallami;U;19951007.0;MAR;;;Omar Elallami
133494;Yassine;Jaafari;U;19871110.0;MAR;;;Yassine Jaafari
133495;Oussama;Aziz;R;19960427.0;MAR;;;Oussama Aziz
133496;Majed;Alshaikh;U;19950702.0;KSA;;;Majed Alshaikh
133497;Marouane;Wasfy;R;19970424.0;MAR;;;Marouane Wasfy
133498;Mehdi;Laassel;U;19951106.0;MAR;;;Mehdi Laassel
133499;Jules;Trasleglise;R;19920306.0;FRA;;;Jules Trasleglise
133500;Saad;Ajbirh;U;19981111.0;MAR;;;Saad Ajbirh
133501;Ju Seong;Kim;U;19950325.0;KOR;;;Ju Seong Kim
133502;Byeonghun;Kim;U;19980213.0;KOR;;;Byeonghun Kim
133503;Jonghyuk;Kim;U;19970204.0;KOR;;;Jonghyuk Kim
133504;Youngjin;Hwang;U;19951111.0;KOR;;;Youngjin Hwang
133505;Taemin;Kwon;U;19950409.0;KOR;;;Taemin Kwon
133506;Jeonggyu;Choi;U;19970102.0;KOR;;;Jeonggyu Choi
133507;Woong Bin;Oh;U;19971021.0;KOR;;;Woong Bin Oh
133508;Hyunsoo;Ahn;U;19950517.0;KOR;;;Hyunsoo Ahn
133509;Seng Hui;Lee;U;19960910.0;KOR;;;Seng Hui Lee
133510;Mengyuan;Yang;U;19960122.0;CHN;;;Mengyuan Yang
133511;Jun Hyeok;Son;U;19930410.0;KOR;;;Jun Hyeok Son
133512;Joowook;Jeong;R;19940707.0;KOR;;;Joowook Jeong
133513;Jahongiri;Bohodur;U;19941001.0;TJK;;;Jahongiri Bohodur
133514;Leo Julien;Sebaoun;R;19950406.0;JPN;;;Leo Julien Sebaoun
133515;Jeong Tae;Kim;R;19890604.0;KOR;;;Jeong Tae Kim
133516;Sung Hun;Kim;U;19950626.0;KOR;;;Sung Hun Kim
133517;Jaeyoung;Park;U;19921211.0;KOR;;;Jaeyoung Park
133518;Yooncheol;Baek;U;19961018.0;KOR;;;Yooncheol Baek
133519;Choi;Jae Woo;U;19920517.0;KOR;;;Choi Jae Woo
133520;Boris;Karcher;R;19780109.0;GER;;;Boris Karcher
133521;Alex;Morilla;R;19961220.0;ESP;;;Alex Morilla
133522;Gerard;Sola Grau;U;19970729.0;ESP;;;Gerard Sola Grau
133523;Albert;Codina Sala;R;19920226.0;ESP;;;Albert Codina Sala
133524;Ali;Sacikara;R;19900105.0;TUR;;;Ali Sacikara
133525;Efe;Cankirli;U;19970927.0;TUR;;;Efe Cankirli
133526;Faik;Yildirim;U;19780727.0;TUR;;;Faik Yildirim
133527;Abdullah;Yilmaz;U;19880113.0;TUR;;;Abdullah Yilmaz
133528;Elio;Latella;U;19900810.0;AUS;;;Elio Latella
133529;Dzianis;Zhaunerchyk;R;19900618.0;BLR;;;Dzianis Zhaunerchyk
133530;Costin;Economu;U;19941223.0;ROU;;;Costin Economu
133531;Michael;Simonian;U;19960926.0;ISR;;;Michael Simonian
133532;Elad;Meishar;U;19980519.0;ISR;;;Elad Meishar
133533;Magnus;Michaelis;U;19950608.0;GER;;;Magnus Michaelis
133534;Richie Thomas;Korpatsch;U;19971015.0;GER;;;Richie Thomas Korpatsch
133535;Jonas;Denker;U;19890612.0;GER;;;Jonas Denker
133536;Alberto;Bianchi;L;19950717.0;ITA;;;Alberto Bianchi
133537;Federico;Caldart;U;19940428.0;ITA;;;Federico Caldart
133538;Luca;Potti;U;19891210.0;ITA;;;Luca Potti
133539;Stefan;Lochner;R;19970903.0;TUR;;;Stefan Lochner
133540;Doga;Gunduzalp;U;19980817.0;TUR;;;Doga Gunduzalp
133541;Syrry Can;Korkmaz;U;19970511.0;TUR;;;Syrry Can Korkmaz
133542;Nico;Orismaa;U;19950325.0;GBR;;;Nico Orismaa
133543;Jesus;Gutierrez Fuertes;U;19950204.0;ESP;;;Jesus Gutierrez Fuertes
133544;Miguel;Munoz Martinez;R;19920204.0;ESP;;;Miguel Munoz Martinez
133545;Ascan;Lutteroth Romo;R;19900506.0;MEX;;;Ascan Lutteroth Romo
133546;Alexey;Kovalev;U;19980722.0;RUS;;;Alexey Kovalev
133547;Tomas;Martinez Galindo;R;19961116.0;ESP;;;Tomas Martinez Galindo
133548;Jordan;Zuili;U;19981111.0;ISR;;;Jordan Zuili
133549;Nitay;Schalum;U;19951019.0;ISR;;;Nitay Schalum
133550;Davide;Albertoni;R;19960201.0;ITA;;;Davide Albertoni
133551;Alessio;Rocca Galli;U;19860918.0;ITA;;;Alessio Rocca Galli
133552;Leonardo;Cocchella;R;19910628.0;ITA;;;Leonardo Cocchella
133553;Michele;Bernocchi;U;19960629.0;ITA;;;Michele Bernocchi
133554;Federico;Bronzetti;R;19950502.0;ITA;;;Federico Bronzetti
133555;Giacomo;Cerbo;U;19970608.0;ITA;;;Giacomo Cerbo
133556;Stefano;Volpara;R;19900614.0;ITA;;;Stefano Volpara
133557;Jonathan;Guatteri;R;19950303.0;ITA;;;Jonathan Guatteri
133558;Samuel;Rutigliano;R;19950826.0;ITA;;;Samuel Rutigliano
133559;Mattia;Rossi;L;19970113.0;ITA;;;Mattia Rossi
133560;Andrea;Marcora;L;19940922.0;ITA;;;Andrea Marcora
133561;Matteo;Cvijetic;R;19940412.0;ITA;;;Matteo Cvijetic
133562;Nicolo;Castiglioni;R;19970410.0;ITA;;;Nicolo Castiglioni
133563;Andrea;Zanetti;U;19970715.0;ITA;;;Andrea Zanetti
133564;Edoardo;Pieroni;R;19940317.0;ITA;;;Edoardo Pieroni
133565;Radu;Ogarca;U;19970411.0;ROU;;;Radu Ogarca
133566;Alexandru;Stoia;R;19930125.0;ROU;;;Alexandru Stoia
133567;Alex Cristian;Stan;R;19960123.0;ROU;;;Alex Cristian Stan
133568;Darius;Vermesan;U;19940807.0;ROU;;;Darius Vermesan
133569;Victor;Nechita;R;19930311.0;ROU;;;Victor Nechita
133570;Andrei Alexandru;Sabau;U;19960717.0;ROU;;;Andrei Alexandru Sabau
133571;Vlad Nicolae;Stirbu;U;19930510.0;ROU;;;Vlad Nicolae Stirbu
133572;Tudor;Bilciurescu;U;19960403.0;ROU;;;Tudor Bilciurescu
133573;Alexandru;Stoica;R;19970904.0;ROU;;;Alexandru Stoica
133574;Dean Octavian;Dumitru;R;19941228.0;ROU;;;Dean Octavian Dumitru
133575;Ovidiu;Teci;R;19760129.0;ROU;;;Ovidiu Teci
133576;Julian;Wenzel;R;19880907.0;GER;;;Julian Wenzel
133577;Joel;Giger;L;19900124.0;SUI;;;Joel Giger
133578;Luca;Corigliano;U;19940908.0;GER;;;Luca Corigliano
133579;Fabio;Ferrauti;U;19931128.0;GER;;;Fabio Ferrauti
133580;Torben;Hornung;U;19940707.0;GER;;;Torben Hornung
133581;Othar;Kordsachia;R;19910917.0;GER;;;Othar Kordsachia
133582;Joey Johannes;Hillebrand;U;19950914.0;GER;;;Joey Johannes Hillebrand
133583;Denny;Schwarz;U;19920706.0;GER;;;Denny Schwarz
133584;Jannis;Koeke;U;19940217.0;GER;;;Jannis Koeke
133585;Karl;Wegner;U;19940513.0;GER;;;Karl Wegner
133586;Chas;Okamoto;U;19930919.0;USA;;;Chas Okamoto
133587;Robert;Nawrocki;U;19940406.0;GBR;;;Robert Nawrocki
133588;Alexander Eric;Dheka;R;19840625.0;ZIM;;;Alexander Eric Dheka
133589;Ahmet;Onur;U;19830311.0;TUR;;;Ahmet Onur
133590;Aykut;Eryilmaz;U;19910614.0;TUR;;;Aykut Eryilmaz
133591;Emre Arda;Genc;R;19960914.0;TUR;;;Emre Arda Genc
133592;Alvaro;Santamaria Espinosa;U;19960904.0;ESP;;;Alvaro Santamaria Espinosa
133593;Alfonso;Castellano Cazorla;U;19961107.0;ESP;;;Alfonso Castellano Cazorla
133594;Boris;Atencia Martin;R;19980327.0;ESP;;;Boris Atencia Martin
133595;Jesus;Martinez Garcia;R;19761128.0;ESP;;;Jesus Martinez Garcia
133596;Javier;Aznar Martinez;U;19980906.0;ESP;;;Javier Aznar Martinez
133597;Ariel;Berkowitz;U;19930228.0;ISR;;;Ariel Berkowitz
133598;Nicolas;Planchard;U;19920428.0;LUX;;;Nicolas Planchard
133599;Scott;Nicolas;U;19960821.0;BEL;;;Scott Nicolas
133600;Ief;Nollet;R;19850425.0;BEL;;;Ief Nollet
133601;Maxim;Sahnevich;U;19960126.0;BEL;;;Maxim Sahnevich
133602;Maxime;Halflants;U;19870321.0;BEL;;;Maxime Halflants
133603;Benjamin;Dhoe;R;19960820.0;BEL;;;Benjamin Dhoe
133604;Alexandre;Grigaut;R;19941224.0;FRA;;;Alexandre Grigaut
133605;Hristo;Enev;U;19801031.0;BUL;;;Hristo Enev
133606;Traian;Muchev;U;19951105.0;BUL;;;Traian Muchev
133607;Radoslav;Dishev;R;19940625.0;BUL;;;Radoslav Dishev
133608;Vadim;Fons;U;19940226.0;FRA;;;Vadim Fons
133609;Adrien;Malosse;U;19880829.0;FRA;;;Adrien Malosse
133610;Florian;Baudet;U;19930621.0;FRA;;;Florian Baudet
133611;Pierce;Brandan;U;19890117.0;USA;;;Pierce Brandan
133612;Enrico;Craighero;R;19930810.0;ITA;;;Enrico Craighero
133613;Hugo;Guerriero;L;19921020.0;FRA;;;Hugo Guerriero
133614;Alexander;Feider;R;19930505.0;LUX;;;Alexander Feider
133615;Lucas;Gonzalez;U;19951122.0;FRA;;;Lucas Gonzalez
133616;Guillaume;Joseph;U;19791203.0;FRA;;;Guillaume Joseph
133617;Florian;Valsot;U;19830515.0;FRA;;;Florian Valsot
133618;Shun;David;R;19960101.0;FRA;;;Shun David
133619;Arnaud;Restifo;U;19971011.0;FRA;;;Arnaud Restifo
133620;Benjamin;Tullou;U;19900522.0;FRA;;;Benjamin Tullou
133621;Vincent;Verpeaux;U;19911216.0;FRA;;;Vincent Verpeaux
133622;Jose;Munoz;U;19611128.0;ESP;;;Jose Munoz
133623;Pedro;Fernandez Salvador Martinez;U;19951117.0;ESP;;;Pedro Fernandez Salvador Martinez
133624;Alexander;Gerasch;R;19840122.0;GER;;;Alexander Gerasch
133625;Sebastian;Heimburger;U;19940929.0;GER;;;Sebastian Heimburger
133626;Fredric;Lehfeldt;U;19940823.0;NOR;;;Fredric Lehfeldt
133627;Kevin;Eischen;U;19880322.0;FRA;;;Kevin Eischen
133628;Benjamin;Schweizer;U;19960518.0;GER;;;Benjamin Schweizer
133629;Mark;Saul;U;19801003.0;GER;;;Mark Saul
133630;Patrick;Sell;U;19951118.0;GER;;;Patrick Sell
133631;Daniel;Steigleiter;U;19920828.0;GER;;;Daniel Steigleiter
133632;Sebastian;Heim;U;19950302.0;GER;;;Sebastian Heim
133633;Leon;Hoeveler;R;19951225.0;GER;;;Leon Hoeveler
133634;Alexander;Schubert;U;19900118.0;GER;;;Alexander Schubert
133635;Felix;Van Kann;U;19930901.0;GER;;;Felix Van Kann
133636;Marvin;Werr;U;19940828.0;GER;;;Marvin Werr
133637;Alexandros;Voinea;U;19980202.0;GRE;;;Alexandros Voinea
133638;Flemming;Peters;U;19951024.0;GER;;;Flemming Peters
133639;Caspar;Schuetze;U;19930728.0;GER;;;Caspar Schuetze
133640;Adrian;Mast;R;19960107.0;GER;;;Adrian Mast
133641;Ergun Batuhan;Oktem;R;19910411.0;TUR;;;Ergun Batuhan Oktem
133642;Ogul;Tasman;U;19971110.0;TUR;;;Ogul Tasman
133643;Cem Tolga;Topac;U;19980521.0;TUR;;;Cem Tolga Topac
